_index,EPAV,ISCN,PACC,PAGE,PAGI,PAWR,PBCV,PBKT,PBSG,PBSK,PCAR,PCMT,PCOL,PCON,PCSA,PCTH,PCYL,PDPI,PDRO,PDRR,PEGO,PELU,PEPS,PFMS,PFNA,PGHE,PGID,PHGT,PHSN,PHTN,PIMP,PINJ,PJEN,PJMP,PKAC,PKPR,PKRT,PLBD,PLBK,PLCI,PLCP,PLHT,PLHY,PLIB,PLJM,PLMC,PLMO,PLNA,PLPE,PLPL,PLPM,PLPO,PLPR,PLPU,PLRL,PLSA,PLSC,PLSM,PLTR,PLZC,PMRR,POID,POVR,PPBF,PPBK,PPBS,PPLA,PQBS,PRBF,PRBK,PRBS,PROL,PRSE,PSA0,PSA1,PSA2,PSB0,PSB1,PSB2,PSBO,PSKI,PSPD,PSTA,PSTM,PSTN,PSTR,PSXP,PTAD,PTAK,PTAM,PTAS,PTEN,PTGH,PTHA,PTHP,PTOR,PTSA,PTUP,PVCO,PVSB,PVTS,PWGT,PYCF,PYRP,PYWT,SRRN,TGID,TRCB,TRFP,TRPB,TRSC,TRSP,TRTA,TRTR,TRTS,TSPM,PCBT,TRIC,PLTY,PPOS,TRCT,TRFB,TRFY,TRJR,TRDO,TRWU,PLDT,TRHM,PCPH,TRCL,PSA3,PSB3,TRBR,TRSW,TRBH,PICN,TRFK,TRTL,TRSB,PHAN,PSA4,PSB4,PSA5,PSB5,TRDS,PSA6,PSB6
2275,5,0,89,25,86,71,63,36,61,21,63,8532,261,4,148,66,2,6,3,10,50,76,MumaChad_22186,46,Chad,25,22186,75,5,Lone Tree,10,91,48,93,18,22,10,37819,24,61,0,82,-31,67,48,61,1,Muma,42,100,48,99,68,84,15,37,59,40,32,62,14,22186,70,45,45,45,11,0,45,45,45,0,1,71,95,120,28,28,28,112,1,85,88,10,0,76,1860,10,82,10,15,1,79,30,21,17,431,12,4,112,431,79,50,2,2,21,17,2,2,1,2,1,0,0,0,1,2,1,34,13,0,0,0,0,0,0,17,1,0,0,145,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,3,0,90,24,86,76,67,53,72,15,55,5212,71,4,377,57,2,22,1,28,84,73,WalkerQuay_22187,65,Quay,283,22187,76,9,Cordele,10,91,7,78,16,19,10,16956,24,49,0,87,-31,68,61,57,1,Walker,45,100,56,99,75,91,35,37,50,50,52,64,30,22187,79,45,45,45,6,0,45,45,45,1,13,72,135,197,180,180,180,720,1,88,88,20,0,75,2006,6,90,6,6,1,85,29,20,6,664,7,4,720,664,81,50,2,2,32,20,3,2,0,2,1,0,2,0,1,2,0,34,15,0,0,0,0,0,0,20,1,0,0,260,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2277,4,0,81,25,74,74,41,31,72,18,42,8530,165,1,99,39,1,35,7,5,45,74,LuketaJesse_22188,64,Jesse,287,22188,75,50,Ottawa,10,91,43,89,20,22,10,30779,25,32,0,83,-31,85,43,36,1,Luketa,25,100,69,99,73,82,15,40,34,39,36,44,10,22188,66,45,45,45,5,0,45,45,45,0,3,99,0,0,0,0,0,0,1,76,78,20,0,72,1818,5,78,10,15,1,88,30,21,15,99,10,1,0,99,93,50,2,0,15,7,3,0,1,2,0,0,2,0,1,2,1,32,15,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2278,5,0,92,24,83,67,39,28,63,12,55,160,158,4,128,54,2,2,3,5,70,75,AsamoahIIBrian_22190,55,Brian,287,22190,72,34,Columbus,10,89,6,81,12,15,10,59708,22,35,0,85,-31,77,44,64,1,Asamoah II,46,100,48,99,66,81,25,34,32,38,40,61,6,22190,66,45,45,45,6,0,45,45,45,0,3,71,87,99,29,29,29,116,1,87,82,10,0,71,1145,6,77,6,6,1,85,25,23,6,367,10,4,116,367,66,50,2,2,10,31,3,2,0,2,1,0,0,0,1,2,1,36,14,0,0,0,0,0,0,31,1,0,0,110,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2279,4,0,91,24,83,77,47,33,74,16,50,3256,87,4,107,63,2,3,5,8,30,75,McFaddenMicah_22191,59,Micah,48,22191,74,8,Tampa,10,89,41,84,16,16,10,6204,21,37,0,83,-31,85,47,64,1,McFadden,41,100,64,99,79,86,12,40,39,37,35,67,14,22191,75,45,45,45,6,0,45,45,45,0,3,70,87,98,9,9,9,36,1,85,89,10,0,72,1846,6,80,6,6,1,87,35,22,6,365,12,4,36,365,72,50,2,2,23,16,3,2,0,1,1,0,0,0,1,2,1,37,14,0,0,0,0,0,0,16,1,0,0,110,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,5,1,91,25,83,84,48,33,67,18,49,385,18,4,140,74,2,25,3,5,10,79,BernardTerrel_22192,62,Terrel,109,22192,73,42,La Porte,10,86,43,85,13,17,30,14907,19,45,1,81,-31,71,61,60,1,Bernard,40,100,52,99,85,90,15,44,51,51,39,67,5,22192,79,45,45,45,11,0,45,45,45,1,3,70,94,117,23,23,23,92,1,86,86,25,0,67,1173,15,85,17,22,1,88,55,21,15,421,12,4,92,421,64,50,2,2,15,3,3,2,1,1,1,0,0,0,1,2,1,35,14,0,0,0,0,0,0,3,1,0,0,140,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,4,0,90,27,84,59,60,47,59,15,63,1315,143,0,99,67,0,511,63,28,35,74,DomannJoJo_22193,52,JoJo,9,22193,73,5,Colorado Springs,10,84,47,87,55,52,10,58169,25,53,0,82,-31,64,55,57,1,Domann,58,100,46,99,58,73,31,43,56,46,44,66,34,22193,60,45,45,45,6,0,45,45,45,0,1,0,0,0,0,0,0,0,1,85,85,10,0,65,1396,6,73,6,6,1,89,35,22,6,0,10,0,0,0,70,50,2,0,37,1009,3,2,2,2,1,0,0,0,1,2,1,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,5,0,93,25,87,76,76,71,68,63,76,103,126,4,166,67,2,26,2,24,88,85,AndersenTroy_22194,45,Troy,71,22194,76,25,Dillon,10,85,44,86,21,24,10,47547,59,58,0,84,-31,76,65,54,1,Andersen,55,100,40,99,72,80,37,58,57,55,63,58,30,22194,70,52,53,54,53,0,57,56,54,0,11,71,99,126,40,40,40,160,1,91,85,15,0,68,1133,44,81,46,51,1,86,25,53,55,450,39,4,160,450,75,50,2,2,35,14,3,2,1,2,0,0,2,0,1,2,1,35,14,0,0,1,0,0,0,14,1,0,0,154,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,4,0,87,24,79,74,53,47,77,15,63,4319,259,3,99,65,1,511,63,24,45,71,SanbornJack_22195,45,Jack,71,22195,74,12,Deer Park,10,92,57,83,21,22,12,60220,35,50,0,83,-31,82,54,48,1,Sanborn,35,100,62,99,73,85,25,49,53,46,48,58,30,22195,69,35,35,35,6,0,40,40,40,0,1,70,87,99,1,0,0,1,1,80,85,20,0,72,1936,6,76,6,6,1,90,29,25,6,256,12,3,1,256,74,50,2,2,32,1,3,2,1,0,1,0,0,0,1,2,1,37,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2284,5,0,87,25,76,70,62,49,66,12,55,3398,63,4,109,58,3,19,4,6,85,72,MillerVentrell_22202,49,Ventrell,208,22202,72,8,Lakeland,10,82,51,80,14,15,10,30779,36,52,0,85,-31,75,55,61,1,Miller,48,100,54,99,72,80,25,45,54,48,45,69,8,22202,67,35,35,35,5,0,45,45,45,0,8,75,91,103,18,18,18,72,1,83,85,10,0,74,2311,7,74,11,14,1,90,19,17,6,383,13,4,72,383,61,50,1,1,15,17,3,2,0,2,1,0,2,0,1,2,2,35,14,0,0,0,0,0,0,17,0,0,0,114,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,5,0,92,26,77,64,64,51,63,20,51,2454,8,4,106,57,2,18,5,17,60,75,JacksonDMarco_22203,52,D'Marco,153,22203,73,39,Spartanburg,10,87,52,80,15,14,10,41786,27,46,0,78,-31,82,55,48,1,Jackson,38,100,58,99,66,80,27,48,44,49,54,53,23,22203,65,45,45,45,6,0,45,45,45,0,1,70,87,98,8,8,8,32,1,87,84,15,0,69,1775,6,80,6,6,1,88,24,25,6,365,13,4,32,365,73,50,2,2,27,27,2,2,1,2,1,0,1,0,1,2,1,34,15,0,0,1,0,0,0,27,1,0,0,110,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,1,0,94,24,75,64,50,32,65,15,55,8535,71,4,138,49,2,38,3,15,25,81,TindallChanning_22204,54,Channing,210,22204,74,39,Columbia,10,89,41,95,17,19,30,57660,21,42,0,86,-31,74,61,57,1,Tindall,46,100,59,99,60,87,19,55,45,55,49,53,20,22204,67,45,45,45,15,0,45,45,45,0,3,71,94,117,21,21,21,84,1,91,80,1,0,69,1986,9,82,10,15,1,83,30,29,15,422,10,4,84,422,72,50,2,2,25,12,3,2,0,2,1,0,0,0,1,2,1,37,14,0,0,0,0,1,0,12,1,0,0,140,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2287,1,0,91,24,87,77,68,54,53,36,63,8541,15,4,250,72,2,3,2,29,85,87,McCrearyRoger_22206,47,Roger,234,22206,71,0,Mobile,10,92,21,77,36,42,60,20668,20,60,0,65,-31,54,72,81,1,McCreary,84,100,38,99,76,72,37,37,58,64,32,80,33,22206,78,35,35,35,19,0,35,35,35,1,1,71,112,154,96,96,96,384,1,89,93,40,0,65,1843,24,59,28,31,1,85,36,39,34,533,20,4,384,533,30,50,2,2,38,30,3,2,2,2,1,0,0,0,1,0,0,38,16,0,0,0,0,0,0,30,1,0,0,196,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,1,0,90,24,87,77,72,59,48,39,63,499,71,4,102,75,2,34,6,44,85,85,KendrickDerion_22207,32,Derion,232,22207,72,39,Rock Hill,10,89,1,81,16,19,73,50108,24,66,0,59,-31,49,74,73,1,Kendrick,72,100,26,99,79,75,47,35,69,66,39,78,48,22207,73,35,35,35,28,0,35,35,35,0,3,71,87,99,3,3,3,12,1,85,89,32,0,59,1797,35,54,38,41,1,82,30,42,44,367,25,4,12,367,30,50,2,2,54,24,2,2,2,2,1,0,2,0,1,0,0,40,16,0,0,0,0,0,0,24,0,0,0,110,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,3,0,93,25,81,69,54,45,49,21,55,1516,123,2,50,59,2,13,4,17,30,86,EvansAkayleb_22208,40,Akayleb,228,22208,74,42,McKinney,10,85,29,86,13,14,40,4795,26,48,0,66,-31,55,65,66,1,Evans,78,100,35,99,68,70,27,33,52,60,38,76,23,22208,71,33,33,33,11,0,35,35,35,0,11,50,110,0,0,0,0,0,1,90,90,45,0,65,1568,10,56,10,15,1,83,26,24,19,160,11,2,0,160,38,50,2,0,28,21,4,2,0,2,1,0,0,0,1,0,0,40,16,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,1,0,94,25,81,75,72,57,37,46,63,4913,212,4,196,72,2,17,2,36,75,83,TaylorAlontae_22209,45,Alontae,153,22209,73,41,Manchester,10,91,1,92,21,21,45,7610,15,59,0,74,-31,54,76,67,1,Taylor,73,100,36,99,73,70,42,34,64,67,38,72,40,22209,72,35,35,35,38,0,35,35,35,0,11,71,104,136,60,60,60,240,1,94,88,10,0,59,1969,30,42,35,42,1,78,36,44,40,480,32,4,240,480,39,50,2,2,43,27,3,2,1,2,1,0,0,0,1,0,0,40,16,0,0,0,1,0,0,27,0,0,0,169,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2291,3,0,90,25,83,75,65,49,52,14,62,661,37,4,118,75,2,4,4,12,80,83,BryantCoby_22211,25,Coby,157,22211,73,34,Cleveland,10,91,8,80,19,21,55,59707,15,64,0,63,-31,43,74,69,1,Bryant,79,100,20,99,77,77,19,33,70,66,29,79,16,22211,75,34,10,33,6,0,34,15,33,0,1,71,87,98,20,20,20,80,1,88,90,40,0,63,1219,6,69,6,6,1,83,26,27,15,366,11,4,80,366,33,50,2,2,24,28,2,2,2,2,1,0,0,0,1,0,1,41,18,0,0,0,1,0,0,28,0,0,0,110,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2292,3,0,90,26,80,67,62,49,49,13,58,8540,4,1,45,58,1,511,63,11,65,79,JobeJosh_22212,37,Josh,249,22212,71,8,Miami,10,88,29,84,14,21,40,18874,22,53,0,64,-31,53,71,63,1,Jobe,72,100,29,99,66,69,25,32,57,65,33,68,14,22212,66,31,31,31,6,0,35,35,35,0,11,45,0,0,0,0,0,0,1,90,86,0,0,63,1778,6,58,6,6,1,85,36,29,15,45,10,1,0,45,30,50,2,0,21,28,2,2,2,2,1,0,0,0,1,0,0,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,1,0,94,27,90,61,74,66,42,19,66,2996,10,1,23,62,1,16,7,24,70,89,LucasChase_22215,30,Chase,102,22215,72,2,Chandler,10,89,26,92,12,12,45,8505,15,55,0,49,-31,39,77,63,1,Lucas,67,100,24,99,59,61,25,44,60,68,35,68,30,22215,65,34,34,34,6,0,34,34,34,0,6,23,0,0,0,0,0,0,1,90,87,35,0,54,1817,11,46,13,16,1,77,25,25,14,23,9,1,0,23,16,50,2,0,37,1009,4,2,1,2,1,0,0,0,1,0,0,40,16,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,3,0,93,24,86,76,70,62,46,21,64,5346,406,4,115,71,2,30,4,35,60,82,WilliamsJoshua_22217,38,Joshua,270,22217,75,32,Fayetteville,10,89,2,88,13,14,55,36027,23,61,0,66,-31,55,72,72,1,Williams,76,100,32,99,73,70,43,41,66,65,42,77,37,22217,75,33,34,34,6,0,35,35,35,0,11,70,87,98,17,17,17,68,1,89,87,25,0,59,2034,6,60,6,6,1,84,40,30,11,365,13,4,68,365,33,50,2,2,40,9,2,2,2,2,1,0,0,0,1,0,0,40,16,0,0,0,1,0,0,9,0,0,0,110,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,3,0,95,24,95,75,82,67,43,24,68,3495,90,4,124,74,3,20,3,11,50,89,MossRiley_22218,34,Riley,9,22218,72,14,Ankeny,10,93,21,92,23,22,77,6460,18,69,0,63,-31,44,77,66,1,Moss,70,100,24,99,71,72,25,41,68,70,49,76,14,22218,76,35,25,35,16,0,35,35,35,1,3,75,100,124,24,24,24,96,1,91,91,5,0,53,2330,12,63,15,21,1,79,36,31,25,448,10,4,96,448,33,50,1,1,21,4,2,2,2,2,1,0,2,0,1,0,1,40,16,0,0,0,0,0,0,4,1,0,0,149,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,1,0,93,24,86,83,60,52,56,48,64,8545,143,4,162,78,2,28,2,24,35,85,TaylorBrittCam_22220,46,Cam,162,22220,71,0,Montgomery,10,90,29,81,15,18,55,31931,18,50,0,72,-31,55,73,75,1,Taylor-Britt,73,100,39,99,83,73,29,28,77,65,33,82,27,22220,81,34,33,33,35,0,34,34,33,1,1,70,97,124,38,38,38,152,1,93,90,10,0,64,1964,41,67,44,46,1,83,26,48,42,442,32,4,152,442,42,50,2,2,32,2,3,2,1,2,1,0,0,0,1,0,0,40,16,0,1,0,0,0,0,2,1,0,0,151,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,1,0,92,25,89,64,65,49,53,14,58,4947,215,0,92,59,0,511,63,29,78,90,ThompsonJosh_22221,33,Josh,272,22221,72,8,Tampa,10,85,41,89,14,17,42,42170,18,48,0,65,-31,44,72,62,1,Thompson,64,100,25,99,61,68,24,28,56,65,27,66,32,22221,64,35,35,35,6,0,35,35,35,0,1,0,0,0,0,0,0,0,1,92,88,20,0,61,1981,11,50,14,19,1,85,36,23,16,0,10,0,0,0,34,50,2,0,36,1009,2,2,1,2,1,0,2,0,1,0,0,41,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,1,0,92,24,83,67,70,63,47,12,55,1867,111,0,92,69,0,511,63,11,84,82,GilmoreSteven_22222,25,Steven,284,22222,72,39,Rock Hill,10,90,24,87,17,18,56,35899,12,58,0,58,-31,40,72,63,1,Gilmore,64,100,24,99,62,67,27,29,62,63,27,67,16,22222,65,34,22,33,6,0,34,14,33,0,3,0,0,0,0,0,0,0,1,91,87,5,0,54,10386,6,48,6,6,1,86,26,27,6,0,16,0,0,0,14,50,1,0,26,1009,2,2,1,1,1,0,2,0,1,0,0,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,2,0,90,24,89,61,69,61,51,31,62,7979,176,1,23,69,1,25,6,44,74,87,BraswellChristian_22223,33,Christian,183,22223,70,19,Washington DC,10,88,21,93,12,13,60,56379,14,62,0,55,-31,39,72,61,1,Braswell,59,100,29,99,59,64,38,30,67,65,31,70,45,22223,65,35,35,35,23,0,35,35,35,0,3,23,0,0,0,0,0,0,1,90,87,15,0,42,2879,12,60,14,19,1,77,35,32,21,23,13,1,0,23,21,50,1,0,49,1009,3,2,1,2,1,0,0,0,1,0,0,40,16,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,2,0,95,25,92,76,88,74,42,24,65,2512,81,4,141,77,2,21,3,42,80,93,JonesMarcus_22224,36,Marcus,282,22224,68,0,Enterprise,10,87,25,87,13,14,88,46266,15,48,0,60,-31,41,87,77,1,Jones,56,100,25,99,77,74,29,31,66,83,26,70,45,22224,77,27,30,29,6,0,30,31,31,1,6,70,94,117,24,24,24,96,1,93,93,5,0,48,1789,8,63,12,16,1,84,22,24,21,422,10,4,96,422,15,50,2,2,54,22,2,2,2,2,1,0,0,0,1,0,1,38,16,0,0,0,0,0,0,22,0,0,0,141,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,3,0,91,23,87,89,70,57,68,35,68,2070,153,4,443,78,2,14,1,32,80,79,HamiltonKyle_22226,64,Kyle,109,22226,76,9,Atlanta,10,89,14,91,21,22,35,33085,34,68,0,88,-31,67,73,85,1,Hamilton,88,100,52,99,92,92,44,55,72,65,55,83,34,22226,90,35,35,35,15,0,35,35,35,3,11,71,144,218,225,225,225,900,1,88,91,25,0,72,1753,20,77,24,28,1,87,30,36,33,725,20,4,900,725,61,50,2,2,37,25,2,2,2,2,1,0,2,0,1,0,1,43,18,0,0,0,1,0,0,25,1,0,0,292,225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2302,1,0,90,23,86,88,74,65,52,15,63,2517,85,4,138,84,2,33,3,29,50,84,JosephKerby_22227,29,Kerby,227,22227,73,8,Orlando,10,90,31,91,20,21,44,30012,23,63,0,77,-31,49,77,78,1,Joseph,65,100,23,99,90,86,27,42,70,65,50,91,31,22227,89,25,25,25,6,0,24,24,24,1,3,71,94,117,21,21,21,84,1,88,92,20,0,64,1792,6,78,6,6,1,70,19,25,6,422,9,4,84,422,40,50,2,2,33,19,2,2,2,2,1,0,2,0,1,0,1,41,17,0,0,0,1,0,0,19,0,0,0,140,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,1,0,91,25,86,83,69,58,64,19,60,8320,165,4,200,71,2,16,2,26,85,84,BriskerJaquan_22228,45,Jaquan,224,22228,73,37,Pittsburgh,10,87,9,91,17,19,68,41403,23,53,0,88,-31,67,74,69,1,Brisker,64,100,40,99,82,87,31,47,68,65,44,74,29,22228,83,35,35,35,6,0,35,35,35,1,11,70,104,137,63,63,63,252,1,89,92,20,0,68,1194,6,80,6,6,1,89,30,29,6,482,11,4,252,482,40,50,2,2,34,1,2,2,1,2,1,0,2,0,1,0,2,43,18,0,0,0,0,0,0,1,1,0,0,171,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2304,3,0,94,25,77,70,61,52,65,31,57,350,64,3,99,66,1,511,63,29,65,79,BellMarkquese_22229,54,Markquese,196,22229,75,29,Bridgeton,10,90,14,87,11,13,35,12347,23,53,0,85,-31,63,64,63,1,Bell,64,100,44,99,68,77,27,44,61,58,43,71,31,22229,73,34,34,34,26,0,35,35,35,0,13,70,87,99,1,1,0,2,1,92,85,28,0,68,1170,28,79,31,33,1,81,25,36,34,256,26,3,2,256,45,50,2,2,34,11,2,2,1,2,1,0,0,0,1,0,1,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2305,1,0,93,25,91,83,72,52,52,15,63,8543,18,4,244,75,2,5,2,20,75,89,PitreJalen_22230,48,Jalen,108,22230,71,42,Stafford,10,90,5,84,32,34,45,6843,25,58,0,77,-31,55,72,78,1,Pitre,66,100,38,99,86,84,24,40,63,66,35,84,25,22230,83,35,35,35,11,0,35,35,35,1,1,71,112,152,92,92,92,368,1,90,92,10,0,62,1893,11,62,12,15,1,82,30,23,14,528,12,4,368,528,38,50,2,2,30,32,3,2,1,2,1,0,2,0,1,0,1,41,17,0,1,0,0,0,0,32,1,0,0,193,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2306,1,0,88,25,73,59,55,41,57,25,55,2207,119,0,75,60,0,511,63,10,70,74,HendersonXavier_22231,42,Xavier,142,22231,73,34,Reynoldsburg,10,87,32,86,14,14,44,25403,27,59,0,85,-31,58,63,56,1,Henderson,67,100,47,99,61,67,25,53,54,56,45,65,10,22231,61,35,35,35,6,0,35,35,35,0,3,0,0,0,0,0,0,0,1,87,83,15,0,61,3314,6,68,6,6,1,78,25,27,6,0,15,0,0,0,50,50,1,0,20,1009,2,2,0,2,1,0,2,0,1,0,0,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,1,0,92,24,79,78,58,51,55,20,61,1032,37,4,159,70,2,30,2,28,70,82,CookBryan_22234,36,Bryan,158,22234,73,34,Cincinnati,10,91,6,83,17,19,35,15419,25,51,0,84,-31,65,64,64,1,Cook,57,100,32,99,78,82,35,44,59,55,45,75,31,22234,78,35,35,35,6,0,35,35,35,0,3,70,97,123,36,36,36,144,1,90,87,40,0,67,1303,6,78,6,6,1,89,18,24,6,440,10,4,144,440,46,50,2,2,35,9,2,2,1,2,1,0,0,0,1,0,0,43,17,0,0,0,0,0,0,9,1,0,0,150,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,1,0,93,25,84,70,64,53,47,14,55,3143,167,4,118,67,2,10,4,20,87,83,MathisDamarri_22236,40,Damarri,216,22236,71,8,Lakeland,10,87,27,97,11,13,50,25019,15,56,0,68,-31,47,73,68,1,Mathis,75,100,34,99,69,67,32,36,63,65,33,72,25,22236,71,30,30,30,6,0,35,35,35,0,3,71,87,99,19,19,19,76,1,93,91,43,0,61,1825,6,48,6,6,1,86,22,29,6,367,10,4,76,367,35,50,2,2,30,4,2,2,2,2,1,0,0,0,1,0,0,40,16,0,0,0,0,0,0,4,0,0,0,110,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,3,0,95,25,92,60,64,49,55,17,57,103,219,4,106,58,2,23,5,29,50,82,AndersonTycen_22240,37,Tycen,242,22240,74,34,Toledo,10,87,26,88,14,13,45,27323,20,56,0,62,-31,50,72,65,1,Anderson,73,100,32,99,56,66,41,45,55,63,39,63,31,22240,65,33,33,33,7,0,34,34,34,0,11,70,87,98,8,8,8,32,1,92,86,38,0,59,1136,6,60,8,10,1,74,26,24,15,365,9,4,32,365,49,50,2,2,36,2,3,2,0,2,1,0,0,0,1,0,1,42,17,0,0,0,0,0,0,2,0,0,0,110,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,3,0,91,25,88,66,63,45,44,13,62,8544,232,1,99,70,1,511,63,10,76,80,PolaMaoIsaiah_22241,35,Isaiah,209,22241,76,2,Phoenix,10,87,20,76,23,25,35,62139,24,57,0,64,-31,47,69,65,1,Pola-Mao,75,100,28,99,65,71,25,52,64,63,35,68,17,22241,66,35,35,35,11,0,35,35,35,0,13,99,0,0,0,0,0,0,1,89,81,35,0,57,4878,12,63,13,19,1,66,35,27,11,99,11,1,0,99,51,50,2,2,21,23,2,2,2,2,1,0,0,0,1,0,0,42,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,3,0,92,25,82,76,64,52,55,20,59,5240,252,4,101,64,2,22,7,32,87,86,WatsonJaylen_22242,41,Jaylen,207,22242,74,9,Augusta,10,91,35,90,17,16,45,35898,24,57,0,64,-31,53,73,76,1,Watson,77,100,33,99,75,72,41,35,55,66,40,78,36,22242,77,29,29,29,6,0,34,34,34,0,13,71,87,99,2,2,2,8,1,93,89,45,0,66,2014,12,58,14,17,1,80,26,25,19,367,14,4,8,367,37,50,2,2,39,9,3,2,1,2,1,0,0,0,1,0,1,38,16,0,0,0,0,0,0,9,0,0,0,110,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,1,1,92,25,80,78,60,50,55,20,60,2763,227,4,102,70,2,33,6,12,60,79,LakeQuentin_22243,35,Quentin,137,22243,73,4,Irvine,10,86,37,85,18,21,45,59451,18,57,1,65,-31,51,64,65,1,Lake,67,100,30,99,78,78,22,39,67,57,41,74,16,22243,75,35,35,35,8,0,35,35,35,0,3,71,87,99,3,3,3,12,1,86,88,35,0,57,1803,13,74,17,21,1,75,18,30,16,367,11,4,12,367,41,50,2,2,21,24,2,2,2,2,1,0,0,0,1,0,1,41,18,0,0,0,1,0,0,24,0,0,0,110,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,1,0,92,24,77,71,71,58,48,13,62,4600,71,4,97,70,3,35,5,13,85,80,SmithChristopher_22244,45,Christopher,237,22244,71,9,Atlanta,10,87,29,80,25,30,52,2620,19,53,0,77,-31,46,70,66,1,Smith II,60,100,31,99,70,67,24,35,69,65,27,70,18,22244,67,30,30,30,6,0,35,35,35,0,3,75,91,103,6,6,6,24,1,86,90,5,0,57,2397,6,64,6,6,1,79,19,22,6,383,14,4,24,383,35,50,1,1,28,23,3,2,1,2,1,0,2,0,1,0,2,41,18,0,1,0,0,0,0,23,0,0,0,114,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,1,0,95,25,82,60,58,47,50,18,55,8538,165,1,23,58,1,43,6,29,85,85,CastroFieldsTariq_22245,31,Tariq,100,22245,73,19,Upper Marlboro,10,83,46,88,19,20,48,28731,15,49,0,52,-31,52,71,62,1,Castro-Fields,70,100,27,99,57,62,36,34,62,64,32,66,32,22245,65,34,34,34,6,0,35,35,35,0,3,23,0,0,0,0,0,0,1,93,87,40,0,60,1259,6,54,6,6,1,73,36,29,6,23,12,1,0,23,37,50,2,0,35,1009,3,2,1,2,1,0,0,0,1,0,0,40,16,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,1,0,92,24,81,63,63,52,51,15,59,1922,39,0,92,65,0,511,63,28,80,81,GoodrichMario_22246,35,Mario,183,22246,72,24,Kansas City,10,89,36,76,14,15,45,24636,15,62,0,63,-31,53,70,62,1,Goodrich,71,100,25,99,62,71,32,38,57,63,31,66,30,22246,64,35,35,35,6,0,35,35,35,0,3,0,0,0,0,0,0,0,1,88,90,10,0,52,1735,6,56,6,6,1,84,25,27,14,0,9,0,0,0,31,50,1,0,33,1009,2,2,1,2,1,0,0,0,1,0,1,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
