_index,EPAV,ISCN,PACC,PAGE,PAGI,PAWR,PBCV,PBKT,PBSG,PBSK,PCAR,PCBT,PCMT,PCOL,PCON,PCPH,PCSA,PCTH,PCYL,PDPI,PDRO,PDRR,PEGO,PELU,PEPS,PFMS,PFNA,PGHE,PGID,PHAN,PHGT,PHSN,PHTN,PICN,PIMP,PINJ,PJEN,PJMP,PKAC,PKPR,PKRT,PLBD,PLBK,PLCI,PLCP,PLDT,PLHT,PLHY,PLIB,PLJM,PLMC,PLMO,PLNA,PLPE,PLPL,PLPM,PLPO,PLPR,PLPU,PLRL,PLSA,PLSC,PLSM,PLTR,PLTY,PLZC,PMRR,POID,POVR,PPBF,PPBK,PPBS,PPLA,PPOS,PQBS,PRBF,PRBK,PRBS,PROL,PRSE,PSA0,PSA1,PSA2,PSA3,PSA4,PSA5,PSA6,PSB0,PSB1,PSB2,PSB3,PSB4,PSB5,PSB6,PSBO,PSKI,PSPD,PSTA,PSTM,PSTN,PSTR,PSXP,PTAD,PTAK,PTAM,PTAS,PTEN,PTGH,PTHA,PTHP,PTOR,PTSA,PTUP,PVCO,PVSB,PVTS,PWGT,PYCF,PYRP,PYWT,SRRN,TGID,TRBH,TRBR,TRCB,TRCL,TRCT,TRDO,TRDS,TRFB,TRFK,TRFP,TRFY,TRHM,TRIC,TRJR,TRPB,TRSB,TRSC,TRSP,TRSW,TRTA,TRTL,TRTR,TRTS,TRWU,TSPM
2349,6,0,67,25,41,69,14,25,74,12,32,3,5854,107,1,0,23,24,1,21,4,4,60,46,FarrellJrNeil_22297,54,Neil,261,22297,0,76,0,Mobile,0,10,87,97,57,12,13,10,19514,39,14,0,23,81,-31,85,10,10,1,Farrell,12,100,68,99,69,78,10,15,15,10,36,28,11,7,22297,64,45,45,45,6,12,0,45,45,45,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,59,67,85,0,82,1576,6,73,6,6,1,84,23,17,6,23,15,1,0,23,165,50,2,0,12,1009,0,1,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2350,6,0,77,25,77,69,22,26,71,15,40,3,8570,259,1,0,23,33,1,28,6,10,25,72,HenningsenMatt_22298,52,Matt,53,22298,0,75,48,Menomonee Falls,0,10,87,91,89,18,18,10,2619,34,24,0,4,79,-31,83,22,13,1,Henningsen,12,100,66,99,67,76,22,27,28,20,33,27,17,13,22298,66,46,46,46,9,11,0,48,48,48,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,73,75,10,0,82,2527,9,79,9,9,1,87,30,23,9,23,17,1,0,23,131,50,2,0,16,1009,0,1,3,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
2351,6,0,72,23,55,52,25,20,74,14,41,3,2265,118,1,0,23,24,1,511,63,9,77,52,HintonChristopher_22299,52,Christopher,273,22299,0,76,9,Johns Creek,0,10,90,91,77,11,13,10,29756,31,23,0,0,81,-31,84,22,10,1,Hinton,10,100,66,99,49,77,12,30,25,21,30,28,10,12,22299,62,45,45,45,6,12,0,45,45,45,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,63,69,15,0,84,1768,6,80,6,6,1,85,14,14,6,23,7,1,0,23,150,50,2,0,15,1009,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1
2352,6,0,55,25,47,59,12,12,72,6,25,3,6726,99,0,0,23,22,0,511,63,5,77,44,McCallMarquan_22302,48,Marquan,261,22302,0,75,21,Detroit,0,10,83,52,55,10,11,10,53563,24,14,0,0,81,-31,87,9,15,1,McCall,10,100,62,99,60,71,11,25,12,9,40,28,19,5,22302,62,45,45,45,5,12,0,45,45,45,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,59,63,20,0,88,1836,6,77,8,10,1,80,16,11,5,0,5,0,0,0,185,50,2,0,10,1009,0,1,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
2353,6,0,68,26,65,73,25,19,73,10,32,2,8595,91,4,0,118,31,2,11,4,15,20,55,UwazurikeEyioma_22303,63,Eyioma,280,22303,0,78,21,Detroit,0,10,91,96,80,18,25,15,12858,35,23,0,4,73,-31,86,15,13,1,Uwazurike,11,100,70,99,72,79,26,35,22,12,45,27,14,18,22303,66,45,45,45,6,11,0,45,45,45,0,15,71,87,99,110,0,0,0,19,19,19,19,0,0,0,76,2,62,69,10,0,83,1994,6,82,6,6,1,92,20,19,6,367,8,4,76,367,160,50,2,2,22,4,0,1,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1
2354,5,0,92,23,83,74,47,29,78,12,54,2,5212,71,4,0,1019,60,2,1,1,14,42,73,WalkerTravon_22305,71,Travon,238,22305,0,77,9,Thomaston,0,10,92,44,88,15,14,10,38332,21,46,0,17,87,-31,90,46,44,1,Walker,29,100,78,99,72,82,27,49,49,40,48,26,54,19,22305,78,45,45,45,6,10,0,45,45,45,1,13,70,241,410,580,0,0,0,609,609,609,609,0,0,0,2436,1,88,80,25,0,88,2008,6,78,6,6,1,89,20,18,6,1301,13,4,2436,1301,112,50,2,2,25,17,1,1,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1
2355,6,0,69,26,64,70,23,22,69,14,35,2,6707,10,4,0,107,34,2,4,5,10,66,55,DavidsonDJ_22306,60,D.J.,114,22306,0,75,2,Mesa,0,10,88,98,71,16,15,10,39993,40,16,0,16,77,-31,79,19,12,1,Davidson,16,100,71,99,72,81,15,24,18,17,30,26,13,11,22306,65,45,45,45,10,10,0,50,50,50,0,15,70,87,98,110,0,0,0,9,9,9,9,0,0,0,36,2,65,72,5,0,83,1326,13,80,16,20,1,86,23,22,13,365,12,4,36,365,167,50,2,2,13,16,0,1,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2356,6,0,73,26,69,57,32,33,66,13,37,2,8588,143,1,0,23,29,1,511,63,3,56,70,StilleBen_22307,62,Ben,15,22307,0,76,26,Ashland,0,10,90,90,78,16,18,10,25913,35,23,0,0,78,-31,74,31,22,1,Stille,20,100,73,99,56,79,12,37,18,26,45,26,24,5,22307,62,45,45,45,8,11,0,45,45,45,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,73,80,1,0,80,10444,7,74,10,13,1,81,30,22,7,23,9,1,0,23,140,50,2,0,10,1009,0,1,2,0,0,1,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
2357,5,0,90,23,83,68,42,35,65,19,47,2,2454,232,4,0,161,50,2,29,2,5,90,74,JacksonDrake_22310,76,Drake,233,22310,0,75,4,Corona,0,10,87,95,87,13,12,10,25021,25,33,0,15,77,-31,72,47,36,1,Jackson,24,100,62,99,68,83,17,44,34,42,35,25,47,7,22310,73,45,45,45,6,10,0,45,45,45,0,13,70,97,124,150,0,0,0,37,37,37,37,0,0,0,148,1,84,76,75,0,75,1776,6,76,6,6,1,73,20,26,6,441,10,4,148,441,113,50,2,2,14,15,0,0,3,0,0,0,1,0,0,2,0,0,1,0,2,1,0,1,1,0,0,0,0,0,1
2358,5,0,90,24,86,65,27,17,65,12,32,2,8579,118,4,0,216,32,2,13,2,2,33,71,OjaboDavid_22311,73,David,244,22311,0,76,50,Aberdeen,0,10,83,90,85,17,17,10,35388,15,16,0,25,82,-31,76,35,34,1,Ojabo,32,100,62,99,62,77,13,26,17,29,27,31,42,3,22311,71,45,45,45,6,15,0,45,45,45,0,3,71,103,143,179,0,0,0,73,73,73,73,0,0,0,292,1,87,73,30,0,78,1867,6,81,6,6,1,85,21,20,6,496,11,4,292,496,95,50,2,2,10,25,0,0,4,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,2,0,0,1
2359,4,0,84,24,82,65,41,33,72,15,41,2,4945,181,1,0,40,39,1,23,3,28,55,73,ThomasCameron_22312,66,Cameron,59,22312,0,76,4,Carlsbad,0,10,92,99,81,14,15,10,14396,26,38,0,7,78,-31,84,39,25,1,Thomas,18,100,73,99,64,82,34,39,37,36,34,26,35,31,22312,70,45,45,45,6,10,0,45,45,45,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,78,78,10,0,77,2644,6,83,6,6,1,85,21,22,6,40,9,1,0,40,107,50,2,0,34,5,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1
2360,4,0,84,23,70,68,40,30,69,12,44,2,5423,225,4,0,151,42,2,14,3,27,35,66,WrightAlex_22313,62,Alex,257,22313,0,77,0,Elba,0,10,88,91,74,15,15,10,11324,19,39,0,5,76,-31,83,40,22,1,Wright,25,100,71,99,64,79,31,42,41,32,32,26,31,30,22313,66,45,45,45,6,11,0,45,45,45,0,11,75,100,125,150,0,0,0,26,26,26,26,0,0,0,104,1,79,73,25,0,73,2057,6,77,6,6,1,87,14,15,6,450,10,4,104,450,107,50,2,2,35,5,0,1,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2361,4,0,87,25,86,63,72,61,42,25,68,2,7661,170,0,0,92,70,0,39,7,43,50,73,HorvathZander_22314,21,Zander,62,22314,0,75,13,Mishawaka,0,10,87,26,85,16,20,35,21946,71,60,0,8,41,-31,56,62,18,1,Horvath,15,100,25,99,39,44,39,57,63,58,64,8,23,51,22314,67,57,61,54,19,2,0,46,57,49,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,81,10,0,79,2533,15,40,20,25,1,85,29,31,20,0,16,0,0,0,70,50,2,0,60,1009,0,0,4,0,1,0,0,0,0,2,1,0,1,0,1,0,1,1,0,0,0,2,0,0,1
2362,5,0,89,24,83,83,84,89,34,25,97,2,8549,27,4,0,107,67,2,8,5,38,27,79,AllgeierTyler_22315,17,Tyler,109,22315,0,71,4,Fontana,0,10,91,25,80,13,18,68,31164,44,45,0,14,43,-31,45,80,17,1,Allgeier,19,100,21,99,26,44,42,80,43,74,86,4,25,47,22315,81,30,64,35,16,1,0,34,41,27,1,1,71,87,99,110,0,0,0,8,8,8,8,0,0,0,32,1,86,85,10,0,80,1132,10,40,15,20,1,87,35,30,18,367,17,4,32,367,60,50,2,2,54,14,0,0,4,0,0,0,0,0,0,2,1,0,1,0,1,0,1,1,0,0,0,2,0,0,1
2363,5,0,92,24,80,69,77,77,32,36,85,2,1021,160,0,0,92,68,0,11,5,42,27,78,ConnerSnoop_22318,10,Snoop,207,22318,0,70,23,Hattiesburg,0,10,88,32,76,19,22,60,3004,43,48,0,17,34,-31,36,75,12,1,Conner,10,100,10,99,10,39,50,75,49,69,81,4,16,49,22318,65,31,43,29,29,1,1,30,36,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,83,10,0,76,1293,28,35,34,38,1,83,40,48,41,0,30,0,0,0,62,50,2,0,57,1009,0,0,2,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,2,0,0,1
2364,1,0,91,24,83,63,78,74,33,19,85,0,7371,65,0,0,92,68,0,511,63,51,57,84,CorbinJashaun_22319,10,Jashaun,224,22319,0,72,8,Rockledge,0,10,84,35,82,18,17,67,41916,32,58,0,0,37,-31,33,79,19,1,Corbin,21,100,10,99,24,42,51,65,56,73,67,5,26,57,22319,66,34,46,26,15,1,0,29,31,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,83,10,0,62,1305,13,39,16,22,1,80,30,28,15,0,11,0,0,0,61,50,2,0,64,1009,0,0,4,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,2,0,0,1
2365,5,0,93,23,86,66,76,77,28,24,86,2,8556,107,1,0,23,61,1,29,3,35,63,84,DavisPriceTyrion_22320,10,Tyrion,287,22320,0,73,17,Baton Rouge,0,10,92,35,84,14,15,35,48316,44,43,0,15,28,-31,46,78,11,1,Davis-Price,14,100,10,99,16,40,46,81,42,72,80,5,16,42,22320,69,38,56,35,10,1,0,33,46,37,0,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,84,0,0,78,1328,10,35,15,20,1,89,25,28,17,23,13,1,0,23,59,50,2,0,51,1009,0,0,3,0,0,0,0,0,0,2,1,0,1,0,1,0,1,1,0,0,0,2,0,0,1
2366,1,0,92,25,84,62,73,76,33,26,79,2,1430,18,0,0,91,70,0,25,6,56,57,83,EbnerTrestan_22323,22,Trestan,132,22323,0,71,42,Henderson,0,10,90,25,76,12,16,84,4155,37,57,0,1,41,-31,38,82,21,1,Ebner,18,100,36,99,28,42,57,63,58,72,68,5,29,60,22323,65,35,46,29,25,1,0,30,37,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,84,15,0,64,1559,24,38,28,33,1,84,35,40,32,0,26,0,0,0,46,50,2,0,66,1009,0,0,4,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,2,0,0,1
2367,1,0,92,24,84,77,81,80,36,25,94,2,1663,37,4,0,107,68,2,13,5,46,43,86,FordJerome_22324,23,Jerome,244,22324,0,70,8,Tampa,0,10,88,34,79,15,19,79,25659,42,55,0,5,38,-31,41,85,16,1,Ford,16,100,32,99,25,43,54,76,54,74,78,5,24,53,22324,77,35,55,40,10,1,0,35,41,28,0,1,71,87,99,110,0,0,0,8,8,8,8,0,0,0,32,1,91,83,0,0,73,1604,15,39,25,30,1,83,23,25,10,367,11,4,32,367,50,50,2,2,59,5,0,0,4,0,0,1,0,0,0,2,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1
2368,2,0,92,23,88,65,73,73,20,35,80,0,1923,90,1,0,92,67,1,511,63,45,65,84,GoodsonTyler_22325,10,Tyler,209,22325,0,69,9,Suwanee,0,10,86,31,81,21,25,56,21820,34,60,0,0,22,-31,35,81,18,1,Goodson,20,100,10,99,20,37,43,74,58,76,50,5,20,54,22325,68,20,36,24,15,1,0,15,27,17,0,6,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,82,15,0,57,1736,15,24,20,25,1,73,30,30,15,92,11,1,0,92,37,50,2,1,62,10,0,0,3,0,0,0,0,0,0,2,1,0,0,0,1,0,2,1,0,0,0,0,0,0,1
2369,1,0,92,23,90,79,85,84,29,31,84,2,2061,91,4,0,246,69,2,4,2,50,68,91,HallBreece_22326,10,Breece,251,22326,0,71,15,Wichita,0,10,89,20,92,15,18,42,64061,45,59,0,18,24,-31,44,92,13,1,Hall,16,100,10,99,17,33,58,80,59,83,80,5,17,57,22326,83,33,57,37,19,1,0,35,43,32,2,1,70,112,153,194,0,0,0,93,93,93,93,0,0,0,372,1,93,93,10,0,76,1747,12,29,15,20,1,90,41,32,24,529,19,4,372,529,60,50,2,2,66,18,0,0,3,0,0,0,0,0,0,2,1,0,1,0,1,0,1,1,0,0,0,2,0,0,1
2370,5,0,87,23,77,68,77,77,31,26,90,2,2121,136,1,0,23,66,1,4,6,39,67,78,HarrisKevin_22328,11,Kevin,203,22328,0,70,9,Hinesville,0,10,85,36,86,15,19,37,36156,40,47,0,22,33,-31,41,75,15,1,Harris,10,100,11,99,12,41,45,62,47,67,78,5,20,48,22328,62,31,49,35,15,1,0,24,40,30,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,80,15,0,74,1757,15,33,25,35,1,82,33,26,15,23,16,1,0,23,65,50,2,0,55,1009,0,0,4,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
2371,5,0,90,24,78,71,78,76,31,24,87,2,2423,232,1,0,23,69,1,23,6,40,77,81,IngramKeaontay_22330,10,Keaontay,284,22330,0,72,42,Carthage,0,10,86,38,82,21,22,33,54459,34,49,0,7,29,-31,40,81,10,1,Ingram,10,100,10,99,11,36,52,67,50,73,77,5,16,50,22330,67,34,49,38,10,1,0,30,38,24,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,85,10,0,76,1774,10,34,15,20,1,81,33,25,15,23,17,1,0,23,61,50,2,0,56,1009,0,0,4,0,0,0,0,0,0,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1
2372,1,0,89,23,85,71,76,81,20,24,83,2,2678,139,1,0,23,66,1,511,63,44,65,87,KnightZonovan_22331,12,Zonovan,228,22331,0,70,32,Bailey,0,10,89,33,80,15,17,78,22973,26,56,0,0,35,-31,29,82,10,1,Knight,10,100,10,99,24,33,44,67,59,78,77,5,12,51,22331,70,34,49,32,10,1,0,33,35,31,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,79,15,0,69,1801,15,36,25,30,1,85,23,25,10,23,11,1,0,23,49,50,2,0,59,1009,0,0,4,0,0,0,0,0,0,2,1,0,1,0,1,0,2,1,0,0,0,1,0,0,1
2373,5,0,92,25,77,81,88,86,37,35,90,2,3130,72,3,0,99,60,1,511,63,35,66,75,MasonJordan_22332,20,Jordan,287,22332,0,71,41,Gallatin,0,10,89,24,80,11,12,65,49723,40,54,0,0,48,-31,43,84,30,1,Mason,33,100,17,99,24,45,56,83,55,73,87,4,35,42,22332,79,37,47,35,13,1,0,39,48,35,1,2,70,87,99,0,0,0,0,1,0,0,0,0,0,0,1,1,89,77,10,0,78,4679,14,42,21,28,1,88,22,36,24,256,11,3,1,256,63,50,2,2,50,15,0,0,4,0,0,1,0,0,0,2,1,0,1,0,0,0,2,1,0,0,0,0,0,0,1
2374,2,0,88,23,80,75,81,79,32,27,92,0,6727,355,1,0,40,70,1,511,63,48,77,78,McCormickSincere_22333,10,Sincere,240,22333,0,69,42,Converse,0,10,89,28,81,23,28,15,21564,39,56,0,0,30,-31,41,80,12,1,McCormick,15,100,10,99,19,38,48,80,55,67,81,4,12,53,22333,71,27,52,33,18,1,0,28,36,33,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,84,15,0,75,1841,18,34,24,30,1,87,35,37,29,40,22,1,0,40,45,50,2,0,59,23,0,0,3,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,2,0,0,1
2375,2,0,95,24,86,85,86,83,37,32,95,2,8581,176,4,0,100,72,2,30,7,49,42,83,PachecoIsiah_22334,18,Isiah,183,22334,0,70,29,Vineland,0,10,95,10,84,14,22,80,4412,30,47,0,9,42,-31,42,84,19,1,Pacheco,23,100,13,99,26,40,50,78,46,78,86,5,32,56,22334,84,33,54,38,24,1,0,27,34,20,2,0,77,87,98,110,0,0,0,2,2,2,2,0,0,0,8,1,93,91,5,0,80,1875,22,37,27,34,1,89,35,38,33,372,26,4,8,372,56,50,2,2,63,9,0,0,4,0,0,0,0,0,0,2,1,0,1,0,1,0,1,1,0,0,0,2,0,0,1
2376,2,0,91,25,86,63,76,76,25,25,81,2,4191,67,1,0,99,69,1,511,63,52,70,82,RiversRonnie_22336,16,Ronnie,195,22336,0,69,4,Brentwood,0,5,87,20,87,18,20,76,63547,32,66,0,0,25,-31,30,84,15,1,Rivers,14,100,20,99,21,27,46,50,57,76,48,5,20,60,22336,67,24,46,23,10,1,0,29,39,30,0,8,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,82,20,0,63,1914,20,29,22,25,1,87,30,30,22,99,11,1,0,99,35,50,2,1,65,24,0,0,4,0,1,0,0,1,0,2,0,0,0,0,1,0,2,1,0,0,0,0,0,1,1
2377,1,0,90,23,87,66,80,78,30,24,87,2,4661,216,1,0,23,68,1,18,4,47,67,84,SpillerIsaiah_22337,10,Isaiah,224,22337,0,73,42,Spring,0,10,91,35,79,15,17,45,19389,35,52,0,8,30,-31,39,84,11,1,Spiller,15,100,10,99,14,37,50,73,52,74,81,5,18,54,22337,71,25,46,30,21,1,0,25,35,30,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,88,10,0,75,1954,12,33,17,20,1,87,33,30,22,23,11,1,0,23,55,50,2,0,63,1009,0,0,3,0,0,0,0,0,0,2,1,0,1,0,1,0,1,1,0,0,0,2,0,0,1
2378,2,0,94,23,92,84,88,91,33,28,94,0,5212,119,4,0,230,67,2,9,2,41,59,90,WalkerIIIKenneth_22338,10,Kenneth,220,22338,0,69,41,Arlington,0,10,89,9,83,12,15,73,42172,31,46,0,28,32,-31,35,87,12,1,Walker III,15,100,10,99,15,38,48,80,45,76,88,5,18,47,22338,88,30,54,34,22,1,0,30,33,23,2,6,70,109,147,185,0,0,0,83,83,83,83,0,0,0,332,1,94,90,5,0,81,2005,11,36,15,20,1,92,35,27,18,511,11,4,332,511,51,50,2,2,54,28,0,0,3,0,0,0,0,0,0,2,1,0,1,0,1,0,1,1,0,0,0,2,0,0,1
2379,1,0,91,24,84,75,81,80,37,20,89,2,5307,71,4,0,117,62,2,17,4,34,57,82,WhiteZamir_22340,10,Zamir,214,22340,0,72,32,Laurinburg,0,10,86,3,80,17,21,60,37947,25,46,0,23,35,-31,40,80,11,1,White,14,100,10,99,13,43,43,78,43,73,84,5,14,43,22340,73,23,52,28,14,1,0,26,39,32,0,2,71,87,99,110,0,0,0,18,18,18,18,0,0,0,72,1,91,87,10,0,78,2030,10,36,15,20,1,86,40,31,19,367,15,4,72,367,55,50,2,2,49,23,0,0,4,0,0,0,0,0,0,2,1,0,1,0,1,0,1,1,0,0,0,2,0,0,1
2380,6,0,74,23,56,72,21,14,37,13,22,3,1966,216,4,0,435,25,2,15,1,12,70,46,GreenKenyon_22341,24,Kenyon,266,22341,0,76,42,Humble,0,10,90,76,71,13,14,10,31037,81,23,0,32,44,-31,87,14,10,1,Green,10,100,28,99,24,38,15,31,26,12,31,23,11,18,22341,69,67,69,72,6,6,0,77,75,73,0,5,70,143,215,288,0,0,0,220,220,220,220,0,0,0,880,2,64,83,5,0,85,1745,6,34,6,6,1,87,32,24,6,716,10,4,880,716,163,50,2,2,25,32,0,0,4,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
2381,5,0,88,24,82,60,78,65,34,24,77,2,8560,227,1,0,40,81,1,16,3,65,75,75,DulcichGreg_22344,10,Greg,67,22344,0,76,4,Glendale,0,10,79,89,82,22,24,35,53564,56,78,0,4,25,-31,60,77,15,1,Dulcich,33,100,10,99,21,41,68,67,81,73,63,14,23,66,22344,69,55,53,50,6,4,0,55,54,52,0,11,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,85,15,0,67,1550,6,32,10,15,1,83,23,29,10,40,10,1,0,40,85,50,2,0,69,16,0,0,4,0,0,0,0,1,0,2,1,0,1,0,1,0,2,1,0,0,0,2,0,1,1
2382,4,0,83,24,67,70,61,50,45,18,76,2,1620,71,1,0,23,73,1,35,6,49,15,63,FitzPatrickJohn_22345,36,John,25,22345,0,79,9,Atlanta,0,10,86,86,83,31,36,10,18748,64,70,0,14,44,-31,68,57,12,1,FitzPatrick,15,100,38,99,39,45,64,62,68,52,60,13,15,56,22345,63,64,62,57,5,4,0,63,65,59,0,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,82,15,0,79,2713,6,43,10,13,1,89,22,23,11,23,6,1,0,23,90,50,2,0,60,20,0,0,4,0,1,0,0,0,0,2,1,0,1,0,1,0,2,1,0,0,0,2,0,0,1
2383,4,0,88,26,79,67,74,57,23,29,72,2,8573,167,1,0,92,78,1,511,63,51,42,70,KrullLucas_22346,14,Lucas,1,22346,0,78,15,Shawnee,0,10,89,85,84,11,15,25,23354,53,70,0,0,39,-31,58,64,13,1,Krull,17,100,12,99,25,32,64,69,76,57,63,14,14,60,22346,64,52,58,54,23,4,0,52,56,48,0,13,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,79,25,0,68,10409,32,36,39,47,1,77,21,65,21,92,22,1,0,92,93,50,1,0,64,4,0,0,4,0,1,0,0,0,0,2,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1
2384,5,0,91,24,77,72,76,66,29,12,73,2,8611,112,4,0,111,85,2,38,4,59,35,72,OkonkwoChigoziem_22347,10,Chigoziem,232,22347,0,75,9,Powder Springs,0,10,85,85,85,18,21,35,17467,53,78,0,30,35,-31,58,72,12,1,Okonkwo,15,100,10,99,23,33,67,69,77,64,68,14,15,67,22347,74,60,61,55,6,4,0,62,61,57,1,11,70,87,98,110,0,0,0,13,13,13,13,0,0,0,52,1,88,81,10,0,67,1869,6,30,10,15,1,78,29,20,9,365,6,4,52,365,78,50,2,2,71,30,0,0,4,0,1,1,0,0,0,2,1,0,1,0,1,0,2,1,0,0,0,2,0,1,1
2385,4,0,74,24,73,57,64,61,44,18,75,2,8583,162,1,0,40,76,1,27,5,52,55,66,QuitorianoTeagan_22349,32,Teagan,26,22349,0,78,36,Salem,0,10,91,85,78,19,24,15,31036,50,79,0,32,43,-31,68,60,10,1,Quitoriano,10,100,38,99,36,45,60,65,78,55,67,15,12,61,22349,63,55,56,56,6,4,0,56,61,62,0,11,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,83,10,0,78,1900,6,46,10,15,1,82,28,25,10,40,9,1,0,40,98,50,2,0,66,32,0,0,4,0,1,0,0,0,0,2,1,0,0,0,1,0,1,1,0,0,0,2,0,0,1
2386,3,0,83,26,80,60,74,61,33,58,76,2,4214,156,1,0,23,77,1,511,63,50,85,78,RogersArmani_22350,29,Armani,268,22350,0,77,4,Los Angeles,0,10,84,88,82,15,15,42,9657,42,72,0,0,35,-31,51,75,26,1,Rogers,27,100,26,99,26,36,50,63,77,69,66,14,32,53,22350,58,40,48,45,45,4,0,50,54,48,0,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,74,20,0,65,4913,44,33,47,57,1,80,31,64,55,23,39,1,0,23,65,50,2,0,55,1009,0,0,4,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,1,1
2387,3,0,87,25,84,57,74,67,35,66,72,2,5402,241,4,0,146,78,2,9,3,61,85,73,WoodsJelani_22351,20,Jelani,245,22351,0,79,4,Ellenwood,0,10,89,80,89,14,15,15,19642,59,77,0,10,37,-31,62,71,12,1,Woods,35,100,15,99,15,40,64,72,82,65,71,14,20,63,22351,69,61,61,59,58,4,0,63,63,61,0,13,71,95,119,144,0,0,0,27,27,27,27,0,0,0,108,1,85,85,22,0,78,2050,62,38,61,67,1,85,39,79,66,429,53,4,108,429,93,50,2,2,65,10,0,0,4,0,0,1,0,0,0,2,1,1,1,1,1,0,2,1,0,0,0,2,0,1,1
2388,3,0,95,24,91,48,73,65,34,23,71,0,187,153,1,0,40,75,1,511,63,63,85,85,AustinJrKevin_22354,11,Kevin,228,22354,0,74,8,Fort Lauderdale,0,10,85,81,92,22,23,50,61756,30,76,0,0,42,-31,48,69,38,1,Austin Jr,43,100,11,99,42,39,72,49,75,64,38,9,35,65,22354,63,19,40,21,6,3,0,21,49,26,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,82,15,0,67,1151,6,38,10,15,1,86,27,32,10,40,21,1,0,40,40,50,2,0,66,27,0,0,4,0,0,1,0,1,0,2,0,0,0,1,1,0,2,1,0,0,0,0,0,1,1
2389,3,0,91,24,81,60,79,76,25,26,73,0,8566,218,1,0,30,80,1,20,4,64,43,78,EzukanmaErik_22358,10,Erik,219,22358,0,74,42,Fort Worth,0,10,92,84,86,15,19,50,51260,31,79,0,12,22,-31,49,74,12,1,Ezukanma,15,100,10,99,15,28,71,61,81,68,66,11,16,66,22358,65,24,36,30,12,3,0,31,50,36,0,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,84,20,0,68,1572,10,20,15,20,1,85,34,25,19,30,16,1,0,30,46,50,2,0,68,12,0,0,4,1,0,1,0,1,0,2,1,0,0,1,1,0,1,0,0,0,0,2,0,1,1
